name,method,trace_time,run_time,memory,SPFN,SPFP
ROSE-1000L3-R11-rose.aln.true,minclusters_reimplemented,1.0396339893341064,1094.7534165382385,8908.5,0.12759436883657094,0.10930252706437382
ROSE-1000L3-R12-rose.aln.true,minclusters_reimplemented,9.594429969787598,981.2809658050537,3061.4,0.12425697982435113,0.11087315177770529
ROSE-1000L3-R13-rose.aln.true,minclusters_reimplemented,0.6204752922058105,945.9467740058899,8285.3,0.07973908942609231,0.07520979780334192
ROSE-1000L3-R14-rose.aln.true,minclusters_reimplemented,0.8243038654327393,1128.489661693573,8955.2,0.11482342469919848,0.10588682037591357
ROSE-1000L3-R15-rose.aln.true,minclusters_reimplemented,28.857945680618286,1160.4820303916931,8936.9,0.16860129290723702,0.12236910649340382
ROSE-1000L3-R16-rose.aln.true,minclusters_reimplemented,0.7903006076812744,956.2072939872742,8038.4,0.0752280568075413,0.06538024075755888
ROSE-1000L3-R17-rose.aln.true,minclusters_reimplemented,0.7620668411254883,982.5545032024384,7784.8,0.07568461315840425,0.06864700140074753
ROSE-1000L3-R18-rose.aln.true,minclusters_reimplemented,0.7727866172790527,1156.3590366840363,9297.7,0.10972732131495377,0.10140402501303258
ROSE-1000L3-R19-rose.aln.true,minclusters_reimplemented,22.110008478164673,1198.5142424106598,8321.7,0.18418499460604587,0.1437869901430272
ROSE-1000L3-R1-rose.aln.true,minclusters_reimplemented,22.0679931640625,1181.4656267166138,8791.1,0.10969302563243366,0.07014739723493124
ROSE-1000L3-R2-rose.aln.true,minclusters_reimplemented,0.7930617332458496,1264.4488575458527,9260.1,0.09133544158788409,0.08094784901631191
ROSE-1000L3-R3-rose.aln.true,minclusters_reimplemented,0.656808614730835,950.0439479351044,8271.3,0.07169899139442748,0.06893632871527089
ROSE-1000L3-R4-rose.aln.true,minclusters_reimplemented,114.60479259490967,1255.5819208621979,9321.0,0.6763020338362276,0.13276573355687116
ROSE-1000L3-R5-rose.aln.true,minclusters_reimplemented,34.33916473388672,1294.6633927822113,9027.3,0.2183379520164126,0.15711980846083284
ROSE-1000L3-R6-rose.aln.true,minclusters_reimplemented,35.6124472618103,1063.5028240680695,8921.5,0.16419034995999027,0.12638215439300804
ROSE-1000L3-R7-rose.aln.true,minclusters_reimplemented,0.8496720790863037,956.7716629505157,3458.0,0.12247260061896947,0.11020829742196092
ROSE-1000L3-R8-rose.aln.true,minclusters_reimplemented,1.083221197128296,1216.1456587314606,9802.4,0.12034814402717209,0.09893299015988988
ROSE-1000L3-R9-rose.aln.true,minclusters_reimplemented,1.0935161113739014,941.9710080623627,8229.6,0.1567488874672196,0.11689791915755832
ROSE-1000M1-R0-rose.aln.true,minclusters_reimplemented,0.654656171798706,848.4295599460602,5827.8,0.1097077444640705,0.09129689019329768
ROSE-1000M1-R10-rose.aln.true,minclusters_reimplemented,0.6408185958862305,962.6227424144745,6291.3,0.11385847352376333,0.10386796112762253
ROSE-1000M1-R11-rose.aln.true,minclusters_reimplemented,1.0527198314666748,892.0884656906128,6213.9,0.1400967484853609,0.12075167783473251
ROSE-1000M1-R12-rose.aln.true,minclusters_reimplemented,0.855964183807373,902.0006144046783,6151.6,0.12723066111369108,0.11598076563741755
ROSE-1000M1-R13-rose.aln.true,minclusters_reimplemented,0.5663774013519287,936.9808821678162,5823.8,0.09311330342237167,0.08855626435381858
ROSE-1000M1-R14-rose.aln.true,minclusters_reimplemented,0.5992569923400879,890.2753579616547,5492.0,0.11724758290113058,0.11002533578152196
ROSE-1000M1-R15-rose.aln.true,minclusters_reimplemented,0.6291353702545166,781.5902993679047,5607.8,0.11837358796610065,0.10840334449288147
ROSE-1000M1-R16-rose.aln.true,minclusters_reimplemented,25.962950468063354,2192.076866388321,6392.0,0.33528088608309314,0.26870071753384484
ROSE-1000M1-R17-rose.aln.true,minclusters_reimplemented,0.6721227169036865,929.1757488250732,5947.8,0.12186850666643101,0.11298182886962349
ROSE-1000M1-R18-rose.aln.true,minclusters_reimplemented,0.6395456790924072,997.1658220291138,6449.5,0.12240754359430539,0.11013176463859997
ROSE-1000M1-R19-rose.aln.true,minclusters_reimplemented,43.56350827217102,1047.7669327259064,6579.7,0.38186194847901944,0.10844148825198008
ROSE-1000M1-R1-rose.aln.true,minclusters_reimplemented,0.6372416019439697,945.071626663208,3309.5,0.12290622364176362,0.11227922659437395
ROSE-1000M1-R2-rose.aln.true,minclusters_reimplemented,0.6439230442047119,880.1320037841797,6167.9,0.14607989388661957,0.1325539603484519
ROSE-1000M1-R3-rose.aln.true,minclusters_reimplemented,0.5793776512145996,683.6150274276733,5070.4,0.07625625492529597,0.06487306315216768
ROSE-1000M1-R4-rose.aln.true,minclusters_reimplemented,0.8478009700775146,1152.8535215854645,6088.9,0.18994696207610184,0.1669483938565789
ROSE-1000M1-R5-rose.aln.true,minclusters_reimplemented,0.6826155185699463,781.0949318408966,5448.3,0.12907238676022303,0.11441639731097597
ROSE-1000M1-R6-rose.aln.true,minclusters_reimplemented,6.01441216468811,962.0859038829803,5512.2,0.15632502679715354,0.13335695005474568
ROSE-1000M1-R7-rose.aln.true,minclusters_reimplemented,0.5902457237243652,832.955977678299,6175.0,0.09938485333482971,0.09347731481234334
ROSE-1000M1-R8-rose.aln.true,minclusters_reimplemented,18.62070894241333,941.9931869506836,5466.9,0.19009034971137972,0.13456225327866966
ROSE-1000M1-R9-rose.aln.true,minclusters_reimplemented,12.503469944000244,1001.672700881958,5719.0,0.1689712734371399,0.13155819296316718
ROSE-1000M2-R0-rose.aln.true,minclusters_reimplemented,93.05551624298096,940.5129823684692,5787.0,0.7066983315993278,0.10181710414123879
ROSE-1000M2-R10-rose.aln.true,minclusters_reimplemented,0.7080507278442383,958.0145404338837,6033.0,0.1378973127588491,0.12703742899592618
ROSE-1000M2-R11-rose.aln.true,minclusters_reimplemented,0.6257758140563965,885.2672712802887,6663.9,0.08389779346819537,0.0808677714245164
ROSE-1000M2-R12-rose.aln.true,minclusters_reimplemented,0.5492498874664307,841.0034670829773,4811.3,0.058143733967496836,0.055024689771434376
ROSE-1000M2-R13-rose.aln.true,minclusters_reimplemented,0.5926830768585205,886.1520774364471,5861.6,0.11179003023396195,0.10775291361037675
ROSE-1000M2-R14-rose.aln.true,minclusters_reimplemented,0.5945830345153809,1017.228842496872,2905.7,0.14029520270960372,0.13115666929442327
ROSE-1000M2-R15-rose.aln.true,minclusters_reimplemented,46.88925886154175,958.3786940574646,5888.2,0.3979076606942129,0.1183839241850706
ROSE-1000M2-R16-rose.aln.true,minclusters_reimplemented,13.367635726928711,884.4705538749695,5988.0,0.150684686729615,0.10260854234358252
ROSE-1000M2-R17-rose.aln.true,minclusters_reimplemented,0.5436322689056396,771.3707456588745,5120.5,0.07829656776382454,0.07556133761275374
ROSE-1000M2-R18-rose.aln.true,minclusters_reimplemented,0.642582893371582,854.3507390022278,5947.6,0.11578637791921542,0.1015007567646935
ROSE-1000M2-R19-rose.aln.true,minclusters_reimplemented,0.6182711124420166,798.377681016922,5198.2,0.06765192766400263,0.05601233419632612
ROSE-1000M2-R1-rose.aln.true,minclusters_reimplemented,0.771465539932251,827.8794176578522,6353.7,0.12369941116356675,0.11562684675314083
ROSE-1000M2-R2-rose.aln.true,minclusters_reimplemented,0.6298985481262207,820.9640474319458,5725.7,0.09989105329269077,0.09409019827542886
ROSE-1000M2-R3-rose.aln.true,minclusters_reimplemented,0.5927674770355225,825.1161305904388,5494.3,0.08355200306122768,0.08114881100570004
ROSE-1000M2-R4-rose.aln.true,minclusters_reimplemented,0.5864307880401611,726.5810663700104,5198.4,0.0661454787066017,0.062456890602886284
ROSE-1000M2-R5-rose.aln.true,minclusters_reimplemented,0.6086876392364502,908.5040254592896,6255.5,0.10156115471761629,0.09862502140019225
ROSE-1000M2-R6-rose.aln.true,minclusters_reimplemented,0.587310791015625,878.5200951099396,5051.2,0.06526875416039812,0.06268907160348314
ROSE-1000M2-R7-rose.aln.true,minclusters_reimplemented,1.081679105758667,600.2642691135406,4473.2,0.126790208058297,0.09382388081187332
ROSE-1000M2-R8-rose.aln.true,minclusters_reimplemented,0.6052060127258301,860.564640045166,6473.6,0.0865413180208584,0.08236332077245645
ROSE-1000M2-R9-rose.aln.true,minclusters_reimplemented,0.8302285671234131,759.4991369247437,5348.9,0.1167556754127812,0.10266316146605214
ROSE-1000M3-R0-rose.aln.true,minclusters_reimplemented,0.49037718772888184,612.434427022934,3684.3,0.04632183722429395,0.04351041898936736
ROSE-1000M3-R10-rose.aln.true,minclusters_reimplemented,0.5148627758026123,738.5228772163391,4360.7,0.03321900434784397,0.03093207753150118
ROSE-1000M3-R11-rose.aln.true,minclusters_reimplemented,0.5047357082366943,678.2376325130463,4061.2,0.03685283797477734,0.035943494699463674
ROSE-1000M3-R12-rose.aln.true,minclusters_reimplemented,0.5099799633026123,687.7162637710571,4220.8,0.03145194768177828,0.031017380620874002
ROSE-1000M3-R13-rose.aln.true,minclusters_reimplemented,0.5243475437164307,771.1760468482971,4078.7,0.03161410723558622,0.029808592342908224
ROSE-1000M3-R14-rose.aln.true,minclusters_reimplemented,0.5659568309783936,666.8582527637482,4322.5,0.03826698976029719,0.03746830872147955
ROSE-1000M3-R15-rose.aln.true,minclusters_reimplemented,0.4974987506866455,746.7525753974915,4843.9,0.03218012115608404,0.030095601312724707
ROSE-1000M3-R16-rose.aln.true,minclusters_reimplemented,0.5215919017791748,701.2518336772919,4567.0,0.026969087297376237,0.026398798708837212
ROSE-1000M3-R17-rose.aln.true,minclusters_reimplemented,0.5342581272125244,625.304919719696,4253.9,0.026778777694119738,0.02600616979022219
ROSE-1000M3-R18-rose.aln.true,minclusters_reimplemented,0.5428330898284912,695.0958795547485,5143.0,0.03067294159239653,0.029888989596313364
ROSE-1000M3-R19-rose.aln.true,minclusters_reimplemented,0.5116293430328369,683.8041396141052,4437.8,0.025618306032556326,0.023134875741200656
